price,date,postcode,property_type,old_new,duration,district,county
570000,2025-01-22 00:00,M33 4DB,S,N,F,TRAFFORD,GREATER MANCHESTER
95000,2025-02-04 00:00,SK5 7AS,T,N,L,STOCKPORT,GREATER MANCHESTER
330000,2025-02-07 00:00,M25 2GX,S,N,F,BURY,GREATER MANCHESTER
162500,2025-01-31 00:00,M34 2WE,T,N,F,TAMESIDE,GREATER MANCHESTER
155000,2025-01-31 00:00,SK4 4PD,F,N,L,STOCKPORT,GREATER MANCHESTER
210000,2025-01-31 00:00,M44 6HJ,S,N,F,SALFORD,GREATER MANCHESTER
212000,2025-02-07 00:00,M22 0DG,S,N,F,MANCHESTER,GREATER MANCHESTER
125000,2025-01-31 00:00,BL2 6NY,T,N,L,BOLTON,GREATER MANCHESTER
130000,2025-02-14 00:00,WN5 0LZ,T,N,L,WIGAN,GREATER MANCHESTER
210500,2025-02-06 00:00,BL0 9JN,T,N,L,BURY,GREATER MANCHESTER
170000,2025-01-13 00:00,M46 0LW,T,N,L,WIGAN,GREATER MANCHESTER
270000,2025-02-14 00:00,SK6 7AT,T,N,F,STOCKPORT,GREATER MANCHESTER
420000,2025-01-17 00:00,BL8 1YH,T,N,F,BURY,GREATER MANCHESTER
199000,2025-02-10 00:00,OL2 7UD,S,N,L,OLDHAM,GREATER MANCHESTER
168000,2025-02-12 00:00,OL1 4PU,S,N,L,OLDHAM,GREATER MANCHESTER
278000,2025-02-19 00:00,M45 8SE,D,N,L,BURY,GREATER MANCHESTER
187550,2025-01-14 00:00,BL5 2HW,S,N,L,BOLTON,GREATER MANCHESTER
121750,2025-02-17 00:00,OL7 0DT,T,N,F,TAMESIDE,GREATER MANCHESTER
205000,2025-02-21 00:00,BL5 2HW,S,N,L,BOLTON,GREATER MANCHESTER
252500,2025-02-10 00:00,SK8 1PA,F,N,L,STOCKPORT,GREATER MANCHESTER
80000,2025-02-11 00:00,OL8 2NZ,S,N,F,OLDHAM,GREATER MANCHESTER
330000,2025-01-27 00:00,SK2 7JR,S,N,F,STOCKPORT,GREATER MANCHESTER
385000,2025-01-31 00:00,OL2 5DS,D,N,F,OLDHAM,GREATER MANCHESTER
240000,2025-01-30 00:00,WN2 4SW,D,N,F,WIGAN,GREATER MANCHESTER
210000,2025-01-17 00:00,SK3 0RS,S,N,F,STOCKPORT,GREATER MANCHESTER
400833,2025-01-31 00:00,SK8 4RL,D,N,F,STOCKPORT,GREATER MANCHESTER
185000,2025-01-30 00:00,OL7 0BX,T,N,F,TAMESIDE,GREATER MANCHESTER
657000,2025-01-15 00:00,SK8 7ER,D,N,F,STOCKPORT,GREATER MANCHESTER
685000,2025-01-17 00:00,WA15 8BX,S,N,L,TRAFFORD,GREATER MANCHESTER
646000,2025-01-31 00:00,M33 4EN,S,N,F,TRAFFORD,GREATER MANCHESTER
360000,2025-02-14 00:00,WN4 9NA,D,N,F,WIGAN,GREATER MANCHESTER
264000,2025-01-17 00:00,M27 5LE,S,N,F,SALFORD,GREATER MANCHESTER
298010,2025-01-07 00:00,M41 7FE,S,N,F,TRAFFORD,GREATER MANCHESTER
500000,2025-01-29 00:00,WA15 8EU,T,N,F,TRAFFORD,GREATER MANCHESTER
231000,2025-01-28 00:00,M20 6RH,F,N,L,MANCHESTER,GREATER MANCHESTER
255000,2025-01-31 00:00,OL16 4TZ,S,N,F,ROCHDALE,GREATER MANCHESTER
305000,2025-02-03 00:00,SK7 4LH,S,N,F,STOCKPORT,GREATER MANCHESTER
450000,2025-01-24 00:00,SK6 4BD,D,N,L,STOCKPORT,GREATER MANCHESTER
395000,2025-02-14 00:00,M20 6ED,S,N,F,MANCHESTER,GREATER MANCHESTER
335000,2025-01-21 00:00,BL6 5UG,D,N,L,BOLTON,GREATER MANCHESTER
144000,2025-01-31 00:00,SK14 8JF,T,N,L,TAMESIDE,GREATER MANCHESTER
237000,2025-01-29 00:00,M35 9HR,S,N,F,OLDHAM,GREATER MANCHESTER
241000,2025-01-27 00:00,M29 7WT,S,N,F,WIGAN,GREATER MANCHESTER
180000,2025-02-07 00:00,OL4 4BZ,S,N,F,OLDHAM,GREATER MANCHESTER
115000,2025-02-07 00:00,WN7 5AG,T,N,L,WIGAN,GREATER MANCHESTER
230500,2025-01-29 00:00,OL9 7HJ,S,N,F,OLDHAM,GREATER MANCHESTER
70000,2025-02-04 00:00,SK5 7AS,F,N,L,STOCKPORT,GREATER MANCHESTER
258000,2025-02-19 00:00,OL15 0DJ,S,N,L,ROCHDALE,GREATER MANCHESTER
225000,2025-02-07 00:00,SK3 9LP,T,N,F,STOCKPORT,GREATER MANCHESTER
430000,2025-01-03 00:00,M20 1QF,T,N,F,MANCHESTER,GREATER MANCHESTER
235000,2025-01-31 00:00,WN4 8PL,S,N,F,WIGAN,GREATER MANCHESTER
305000,2025-01-30 00:00,SK8 2EN,S,N,L,STOCKPORT,GREATER MANCHESTER
155000,2025-01-24 00:00,BL0 0PR,T,N,L,BURY,GREATER MANCHESTER
350000,2025-02-17 00:00,M30 8NJ,S,N,F,SALFORD,GREATER MANCHESTER
162500,2025-02-07 00:00,M24 1TU,T,N,F,ROCHDALE,GREATER MANCHESTER
245000,2025-02-06 00:00,SK4 1HY,T,N,F,STOCKPORT,GREATER MANCHESTER
240000,2025-01-17 00:00,BL6 7LL,S,N,F,BOLTON,GREATER MANCHESTER
120000,2025-01-31 00:00,M33 3QE,F,N,L,TRAFFORD,GREATER MANCHESTER
428000,2025-01-24 00:00,M28 7TT,S,N,L,SALFORD,GREATER MANCHESTER
260000,2025-01-27 00:00,M27 9TU,T,N,F,SALFORD,GREATER MANCHESTER
161000,2025-02-14 00:00,M38 9QR,S,N,F,SALFORD,GREATER MANCHESTER
767000,2025-01-17 00:00,SK7 1HN,D,N,F,STOCKPORT,GREATER MANCHESTER
155000,2025-02-11 00:00,WN5 0DW,S,N,F,WIGAN,GREATER MANCHESTER
331000,2025-01-24 00:00,M41 5GH,S,N,F,TRAFFORD,GREATER MANCHESTER
250000,2025-01-27 00:00,M43 7NT,S,N,L,TAMESIDE,GREATER MANCHESTER
189000,2025-01-30 00:00,WN3 6TH,S,N,L,WIGAN,GREATER MANCHESTER
140000,2025-02-07 00:00,WN6 7NP,T,N,L,WIGAN,GREATER MANCHESTER
183000,2025-02-07 00:00,M14 7JR,T,N,F,MANCHESTER,GREATER MANCHESTER
275000,2025-02-14 00:00,WN7 4QJ,S,N,F,WIGAN,GREATER MANCHESTER
212500,2025-02-14 00:00,M14 7WT,T,N,F,MANCHESTER,GREATER MANCHESTER
70500,2025-02-07 00:00,WN4 9DQ,T,N,F,WIGAN,GREATER MANCHESTER
330500,2025-02-03 00:00,M16 0AP,T,N,F,MANCHESTER,GREATER MANCHESTER
395000,2025-02-06 00:00,M19 1WR,S,N,F,MANCHESTER,GREATER MANCHESTER
470000,2025-02-07 00:00,SK7 2BA,S,N,L,STOCKPORT,GREATER MANCHESTER
164000,2025-01-31 00:00,BL9 7DR,T,N,L,BURY,GREATER MANCHESTER
221000,2025-01-14 00:00,WN3 5RJ,S,N,L,WIGAN,GREATER MANCHESTER
180000,2025-02-07 00:00,SK15 1JD,T,N,F,TAMESIDE,GREATER MANCHESTER
155000,2025-02-24 00:00,SK15 1LR,T,N,F,TAMESIDE,GREATER MANCHESTER
175000,2025-02-20 00:00,M35 0DN,T,N,F,OLDHAM,GREATER MANCHESTER
295000,2025-02-07 00:00,OL15 9JZ,S,N,L,ROCHDALE,GREATER MANCHESTER
333000,2025-01-23 00:00,M41 9DN,S,N,F,TRAFFORD,GREATER MANCHESTER
340000,2025-02-14 00:00,OL4 5SG,S,N,L,OLDHAM,GREATER MANCHESTER
245000,2025-01-24 00:00,SK5 6ER,S,N,F,STOCKPORT,GREATER MANCHESTER
160000,2025-02-21 00:00,WN2 3ER,S,N,L,WIGAN,GREATER MANCHESTER
321000,2025-01-21 00:00,M28 1YJ,D,N,L,SALFORD,GREATER MANCHESTER
200000,2025-01-23 00:00,SK6 1RH,T,N,F,STOCKPORT,GREATER MANCHESTER
212000,2025-02-07 00:00,OL2 6RS,S,N,L,OLDHAM,GREATER MANCHESTER
335000,2025-01-10 00:00,SK7 3NE,F,N,L,STOCKPORT,GREATER MANCHESTER
270000,2025-02-12 00:00,OL9 9NJ,S,N,L,OLDHAM,GREATER MANCHESTER
200000,2025-02-21 00:00,OL16 4PD,S,N,L,ROCHDALE,GREATER MANCHESTER
100000,2025-02-14 00:00,WN7 2AQ,T,N,L,WIGAN,GREATER MANCHESTER
65000,2025-01-17 00:00,M8 4GS,S,N,F,MANCHESTER,GREATER MANCHESTER
390000,2025-01-06 00:00,M20 4NS,S,N,F,MANCHESTER,GREATER MANCHESTER
450000,2025-01-24 00:00,WA14 3EH,T,N,F,TRAFFORD,GREATER MANCHESTER
310000,2025-02-14 00:00,SK8 2ER,S,N,L,STOCKPORT,GREATER MANCHESTER
300000,2025-01-27 00:00,OL8 3NB,S,N,L,OLDHAM,GREATER MANCHESTER
300000,2025-02-07 00:00,M20 3EJ,T,N,F,MANCHESTER,GREATER MANCHESTER
467500,2025-01-03 00:00,WA14 2JD,F,N,L,TRAFFORD,GREATER MANCHESTER
300000,2025-02-14 00:00,BL6 4AY,S,N,L,BOLTON,GREATER MANCHESTER
185000,2025-01-31 00:00,M31 4GT,T,N,F,TRAFFORD,GREATER MANCHESTER
75000,2025-01-30 00:00,BL4 0ER,S,N,L,BOLTON,GREATER MANCHESTER
110000,2025-01-15 00:00,OL12 0RN,T,N,L,ROCHDALE,GREATER MANCHESTER
370000,2025-01-31 00:00,SK8 2EL,D,N,L,STOCKPORT,GREATER MANCHESTER
316000,2025-01-29 00:00,M43 6JD,S,N,L,TAMESIDE,GREATER MANCHESTER
252500,2025-02-07 00:00,BL8 4BA,T,N,F,BURY,GREATER MANCHESTER
190000,2025-01-21 00:00,M20 2BG,F,N,L,MANCHESTER,GREATER MANCHESTER
115000,2025-02-03 00:00,M9 8PW,F,N,L,MANCHESTER,GREATER MANCHESTER
200000,2025-02-10 00:00,BL8 1RX,T,N,L,BURY,GREATER MANCHESTER
120000,2025-01-24 00:00,BL2 2JU,T,N,L,BOLTON,GREATER MANCHESTER
225000,2025-02-24 00:00,M33 4QP,T,N,F,TRAFFORD,GREATER MANCHESTER
330000,2025-02-07 00:00,M30 9PQ,T,N,L,SALFORD,GREATER MANCHESTER
592500,2025-01-20 00:00,WA14 1HW,S,N,F,TRAFFORD,GREATER MANCHESTER
400000,2025-01-27 00:00,M21 7RB,S,N,F,MANCHESTER,GREATER MANCHESTER
180000,2025-02-05 00:00,BL5 3RD,S,N,L,BOLTON,GREATER MANCHESTER
235000,2025-01-31 00:00,M44 6HN,S,N,L,SALFORD,GREATER MANCHESTER
291500,2025-01-24 00:00,M21 8BJ,F,N,L,MANCHESTER,GREATER MANCHESTER
155000,2025-02-03 00:00,SK2 7AN,F,N,L,STOCKPORT,GREATER MANCHESTER
245000,2025-01-27 00:00,SK7 4LZ,S,N,F,STOCKPORT,GREATER MANCHESTER
400000,2025-02-07 00:00,SK4 2DA,D,N,L,STOCKPORT,GREATER MANCHESTER
255000,2025-01-31 00:00,M19 3LL,T,N,F,MANCHESTER,GREATER MANCHESTER
268000,2025-01-10 00:00,BL1 7DQ,S,N,F,BOLTON,GREATER MANCHESTER
262500,2025-01-24 00:00,SK6 1AT,T,N,F,STOCKPORT,GREATER MANCHESTER
182000,2025-02-24 00:00,M9 5XG,S,N,F,MANCHESTER,GREATER MANCHESTER
125000,2025-01-28 00:00,M19 2FE,F,N,L,MANCHESTER,GREATER MANCHESTER
315000,2025-01-17 00:00,M25 1LF,S,N,F,BURY,GREATER MANCHESTER
183000,2025-02-21 00:00,OL16 3RD,S,N,L,ROCHDALE,GREATER MANCHESTER
600000,2025-01-30 00:00,SK8 3UT,D,N,F,STOCKPORT,GREATER MANCHESTER
145000,2025-01-16 00:00,OL7 0HL,T,N,F,TAMESIDE,GREATER MANCHESTER
225000,2025-01-31 00:00,M28 7UE,S,N,L,SALFORD,GREATER MANCHESTER
281000,2025-01-24 00:00,M25 1EG,T,N,F,BURY,GREATER MANCHESTER
430000,2025-01-24 00:00,SK15 2TB,D,N,L,TAMESIDE,GREATER MANCHESTER
160000,2025-02-05 00:00,M24 4LX,T,N,F,ROCHDALE,GREATER MANCHESTER
250000,2025-01-31 00:00,M22 4RL,S,N,F,MANCHESTER,GREATER MANCHESTER
185000,2025-01-27 00:00,OL10 3DX,S,N,F,ROCHDALE,GREATER MANCHESTER
275000,2025-02-26 00:00,M45 6BB,S,N,L,BURY,GREATER MANCHESTER
420000,2025-01-21 00:00,WA15 6RS,S,N,F,TRAFFORD,GREATER MANCHESTER
200000,2025-02-03 00:00,M6 7WW,T,N,F,SALFORD,GREATER MANCHESTER
140000,2025-01-20 00:00,M5 4TW,F,N,L,SALFORD,GREATER MANCHESTER
249999,2025-02-14 00:00,M14 4US,T,N,F,MANCHESTER,GREATER MANCHESTER
190000,2025-01-29 00:00,M24 4PB,S,N,L,ROCHDALE,GREATER MANCHESTER
625000,2025-01-24 00:00,M20 2RT,S,N,F,MANCHESTER,GREATER MANCHESTER
355000,2025-02-21 00:00,M41 5AE,S,N,F,TRAFFORD,GREATER MANCHESTER
310000,2025-01-17 00:00,M34 7GS,S,N,F,TAMESIDE,GREATER MANCHESTER
460000,2025-01-17 00:00,BL2 4NZ,D,N,L,BOLTON,GREATER MANCHESTER
188000,2025-02-07 00:00,BL2 2ES,T,N,F,BOLTON,GREATER MANCHESTER
212000,2025-01-24 00:00,M44 6TE,T,N,F,SALFORD,GREATER MANCHESTER
255000,2025-01-24 00:00,M43 7LU,S,N,F,TAMESIDE,GREATER MANCHESTER
250000,2025-01-10 00:00,SK14 4FH,S,N,L,TAMESIDE,GREATER MANCHESTER
295000,2025-02-18 00:00,M22 1BN,S,N,F,MANCHESTER,GREATER MANCHESTER
175000,2025-01-16 00:00,M44 5HQ,T,N,F,SALFORD,GREATER MANCHESTER
260000,2025-01-17 00:00,M25 0EL,S,N,L,BURY,GREATER MANCHESTER
475000,2025-01-16 00:00,WA14 5NX,S,N,L,TRAFFORD,GREATER MANCHESTER
280000,2025-01-31 00:00,OL1 4QH,D,N,L,OLDHAM,GREATER MANCHESTER
330000,2025-01-31 00:00,WA15 8AJ,T,N,F,TRAFFORD,GREATER MANCHESTER
785000,2025-01-31 00:00,M20 5LL,S,N,F,MANCHESTER,GREATER MANCHESTER
205050,2025-01-23 00:00,M4 4TF,F,N,L,MANCHESTER,GREATER MANCHESTER
153000,2025-07-31 00:00,WN2 5YE,T,N,L,WIGAN,GREATER MANCHESTER
430000,2025-03-21 00:00,M33 4LD,S,N,F,TRAFFORD,GREATER MANCHESTER
220000,2025-03-21 00:00,WN1 3UU,S,N,F,WIGAN,GREATER MANCHESTER
202500,2025-07-22 00:00,BL6 5BD,T,N,L,BOLTON,GREATER MANCHESTER
352500,2025-07-21 00:00,M23 9SA,T,N,F,MANCHESTER,GREATER MANCHESTER
270000,2025-08-04 00:00,BL5 1HR,S,N,L,BOLTON,GREATER MANCHESTER
255000,2025-03-21 00:00,BL8 1QH,S,N,F,BURY,GREATER MANCHESTER
462500,2025-08-01 00:00,M21 9QB,T,N,F,MANCHESTER,GREATER MANCHESTER
255000,2025-07-31 00:00,M27 6WH,S,N,L,SALFORD,GREATER MANCHESTER
160000,2025-08-15 00:00,WN5 9DX,S,N,F,WIGAN,GREATER MANCHESTER
325000,2025-03-21 00:00,M27 0FA,S,N,F,SALFORD,GREATER MANCHESTER
165000,2025-07-25 00:00,SK7 4LT,F,N,L,STOCKPORT,GREATER MANCHESTER
300000,2025-08-15 00:00,BL9 9GB,S,N,L,BURY,GREATER MANCHESTER
140000,2025-07-09 00:00,M22 4TZ,F,N,L,MANCHESTER,GREATER MANCHESTER
240000,2025-07-24 00:00,M50 2BB,F,N,L,SALFORD,GREATER MANCHESTER
272000,2025-07-18 00:00,M22 0AG,S,N,L,MANCHESTER,GREATER MANCHESTER
180000,2025-07-28 00:00,BL0 9NZ,T,N,L,BURY,GREATER MANCHESTER
285000,2025-05-20 00:00,OL5 9JA,S,N,L,TAMESIDE,GREATER MANCHESTER
250000,2025-06-23 00:00,M34 7PG,S,N,F,TAMESIDE,GREATER MANCHESTER
140000,2025-07-25 00:00,M30 9HQ,F,N,L,SALFORD,GREATER MANCHESTER
170000,2025-06-09 00:00,M50 2BA,F,N,L,SALFORD,GREATER MANCHESTER
235000,2025-07-31 00:00,WN2 4HJ,S,N,L,WIGAN,GREATER MANCHESTER
270000,2025-06-20 00:00,M5 3LQ,T,N,L,SALFORD,GREATER MANCHESTER
380000,2025-07-25 00:00,BL9 9TN,D,N,F,BURY,GREATER MANCHESTER
140000,2025-08-08 00:00,OL10 3FH,D,N,L,ROCHDALE,GREATER MANCHESTER
116000,2025-07-30 00:00,M1 2BQ,F,N,L,MANCHESTER,GREATER MANCHESTER
169000,2025-08-08 00:00,M22 5LE,F,N,L,MANCHESTER,GREATER MANCHESTER
212000,2025-02-14 00:00,M9 8PA,T,N,F,MANCHESTER,GREATER MANCHESTER
152000,2025-02-14 00:00,M14 6WT,F,N,L,MANCHESTER,GREATER MANCHESTER
365000,2025-01-31 00:00,M20 2LB,T,N,F,MANCHESTER,GREATER MANCHESTER
260000,2025-01-31 00:00,M15 4BW,S,N,L,MANCHESTER,GREATER MANCHESTER
190000,2025-01-29 00:00,OL5 0AP,T,N,F,TAMESIDE,GREATER MANCHESTER
348000,2025-01-28 00:00,BL9 7LE,D,N,L,BURY,GREATER MANCHESTER
385000,2025-02-07 00:00,SK8 3BT,S,N,L,STOCKPORT,GREATER MANCHESTER
180000,2025-01-31 00:00,M28 3JY,S,N,L,SALFORD,GREATER MANCHESTER
126000,2025-02-05 00:00,M29 8HY,T,N,L,WIGAN,GREATER MANCHESTER
255000,2025-01-20 00:00,M22 4ZD,S,N,L,MANCHESTER,GREATER MANCHESTER
385000,2025-01-21 00:00,SK8 3DL,T,N,F,STOCKPORT,GREATER MANCHESTER
220000,2025-01-31 00:00,BL5 3JB,S,N,F,BOLTON,GREATER MANCHESTER
195000,2025-01-28 00:00,BL3 4TB,S,N,L,BOLTON,GREATER MANCHESTER
330000,2025-01-24 00:00,M19 1PN,S,N,F,MANCHESTER,GREATER MANCHESTER
490000,2025-01-31 00:00,WA14 5AN,S,N,F,TRAFFORD,GREATER MANCHESTER
253100,2025-01-13 00:00,M25 1JD,T,N,L,BURY,GREATER MANCHESTER
202500,2025-01-28 00:00,M43 7YQ,S,N,F,TAMESIDE,GREATER MANCHESTER
215000,2025-01-31 00:00,M34 3JB,S,N,F,TAMESIDE,GREATER MANCHESTER
205000,2025-02-06 00:00,WN1 2DA,T,N,L,WIGAN,GREATER MANCHESTER
232500,2025-02-14 00:00,SK3 9JL,T,N,F,STOCKPORT,GREATER MANCHESTER
382500,2025-01-24 00:00,SK7 2BE,S,N,L,STOCKPORT,GREATER MANCHESTER
210000,2025-01-24 00:00,WN1 2HN,S,N,L,WIGAN,GREATER MANCHESTER
236000,2025-01-27 00:00,SK6 3BT,F,N,L,STOCKPORT,GREATER MANCHESTER
210000,2025-02-03 00:00,OL4 4NW,S,N,L,OLDHAM,GREATER MANCHESTER
60000,2025-02-04 00:00,BL1 5NN,S,N,L,BOLTON,GREATER MANCHESTER
166000,2025-01-31 00:00,M30 0RD,T,N,L,SALFORD,GREATER MANCHESTER
293000,2025-02-11 00:00,SK4 3NP,S,N,F,STOCKPORT,GREATER MANCHESTER
200000,2025-02-21 00:00,WN3 6AJ,S,N,F,WIGAN,GREATER MANCHESTER
115000,2025-01-30 00:00,WN5 0QH,T,N,F,WIGAN,GREATER MANCHESTER
380000,2025-02-03 00:00,OL5 0SQ,S,N,F,TAMESIDE,GREATER MANCHESTER
152500,2025-01-24 00:00,OL15 8PQ,T,N,L,ROCHDALE,GREATER MANCHESTER
165000,2025-01-10 00:00,WN2 1RN,T,N,L,WIGAN,GREATER MANCHESTER
150000,2025-02-03 00:00,BL1 3EX,T,N,L,BOLTON,GREATER MANCHESTER
460000,2025-08-08 00:00,SK2 7DZ,D,N,F,STOCKPORT,GREATER MANCHESTER
305000,2025-03-27 00:00,SK14 5LA,T,N,F,TAMESIDE,GREATER MANCHESTER
148000,2025-07-11 00:00,BL9 0NP,F,N,L,BURY,GREATER MANCHESTER
250000,2025-07-31 00:00,M27 9LS,T,N,F,SALFORD,GREATER MANCHESTER
140000,2025-07-16 00:00,BL6 5GG,F,N,L,BOLTON,GREATER MANCHESTER
176000,2025-08-05 00:00,M33 6NG,F,N,L,TRAFFORD,GREATER MANCHESTER
504000,2025-03-31 00:00,SK7 1HB,T,Y,F,STOCKPORT,GREATER MANCHESTER
731000,2025-04-25 00:00,SK7 1HD,D,Y,F,STOCKPORT,GREATER MANCHESTER
495000,2025-05-19 00:00,M19 2ZL,D,Y,F,MANCHESTER,GREATER MANCHESTER
432000,2025-04-25 00:00,SK7 1HB,T,Y,F,STOCKPORT,GREATER MANCHESTER
320000,2025-03-14 00:00,WA3 2DJ,D,Y,F,WIGAN,GREATER MANCHESTER
365000,2025-05-23 00:00,M19 2ZL,S,Y,F,MANCHESTER,GREATER MANCHESTER
188850,2025-05-16 00:00,M3 7JF,F,Y,L,SALFORD,GREATER MANCHESTER
215950,2025-03-31 00:00,M3 7JH,F,Y,L,SALFORD,GREATER MANCHESTER
340900,2025-04-23 00:00,M3 7JH,F,Y,L,SALFORD,GREATER MANCHESTER
365950,2025-03-31 00:00,M3 7JD,F,Y,L,SALFORD,GREATER MANCHESTER
201950,2025-04-24 00:00,M3 7JD,F,Y,L,SALFORD,GREATER MANCHESTER
190950,2025-03-31 00:00,M3 7JD,F,Y,L,SALFORD,GREATER MANCHESTER
294950,2025-05-06 00:00,M3 7JD,F,Y,L,SALFORD,GREATER MANCHESTER
202950,2025-04-24 00:00,M3 7JD,F,Y,L,SALFORD,GREATER MANCHESTER
382000,2025-03-10 00:00,M1 3AJ,F,Y,L,MANCHESTER,GREATER MANCHESTER
252950,2025-04-24 00:00,M3 7JF,F,Y,L,SALFORD,GREATER MANCHESTER
138000,2025-03-24 00:00,M26 3WE,S,N,F,BURY,GREATER MANCHESTER
389950,2025-05-23 00:00,M19 2ZL,D,Y,F,MANCHESTER,GREATER MANCHESTER
321000,2025-05-16 00:00,M15 4LY,F,Y,L,MANCHESTER,GREATER MANCHESTER
295950,2025-05-08 00:00,M3 7JD,F,Y,L,SALFORD,GREATER MANCHESTER
203950,2025-05-08 00:00,M3 7JE,F,Y,L,SALFORD,GREATER MANCHESTER
194000,2025-04-17 00:00,M3 7JE,F,Y,L,SALFORD,GREATER MANCHESTER
160950,2025-04-14 00:00,M3 7JE,F,Y,L,SALFORD,GREATER MANCHESTER
161950,2025-04-22 00:00,M3 7JE,F,Y,L,SALFORD,GREATER MANCHESTER
260000,2025-05-19 00:00,M3 7JE,F,Y,L,SALFORD,GREATER MANCHESTER
279950,2025-03-31 00:00,M3 7JD,F,Y,L,SALFORD,GREATER MANCHESTER
355000,2025-05-30 00:00,WA3 2UN,D,Y,F,WIGAN,GREATER MANCHESTER
430000,2025-05-16 00:00,WA3 2UN,D,Y,F,WIGAN,GREATER MANCHESTER
275000,2025-07-18 00:00,M31 4DY,S,N,L,TRAFFORD,GREATER MANCHESTER
140000,2025-06-02 00:00,WN3 5YA,S,N,F,WIGAN,GREATER MANCHESTER
480000,2025-05-23 00:00,M19 2ZL,S,Y,F,MANCHESTER,GREATER MANCHESTER
368750,2025-05-16 00:00,M1 3AJ,F,Y,L,MANCHESTER,GREATER MANCHESTER
405000,2025-02-07 00:00,SK7 1HT,S,N,F,STOCKPORT,GREATER MANCHESTER
70500,2025-01-28 00:00,BL1 4RF,F,N,L,BOLTON,GREATER MANCHESTER
325000,2025-02-10 00:00,M33 3RD,F,N,L,MANCHESTER,GREATER MANCHESTER
295000,2025-01-31 00:00,BL8 1EX,S,N,L,BURY,GREATER MANCHESTER
600000,2025-01-28 00:00,SK7 6EN,D,N,F,STOCKPORT,GREATER MANCHESTER
362000,2025-01-17 00:00,M25 1EW,S,N,L,BURY,GREATER MANCHESTER
143000,2025-01-09 00:00,OL7 0EH,T,N,F,TAMESIDE,GREATER MANCHESTER
298000,2025-02-17 00:00,SK6 2HE,S,N,F,STOCKPORT,GREATER MANCHESTER
398000,2025-01-30 00:00,M33 2NF,S,N,F,TRAFFORD,GREATER MANCHESTER
205000,2025-01-15 00:00,M41 5BQ,F,N,L,TRAFFORD,GREATER MANCHESTER
142500,2025-02-06 00:00,OL5 0SE,T,N,L,TAMESIDE,GREATER MANCHESTER
350500,2025-01-24 00:00,M41 0TB,S,N,L,TRAFFORD,GREATER MANCHESTER
127500,2025-01-17 00:00,M26 2XT,T,N,L,BURY,GREATER MANCHESTER
105000,2025-02-06 00:00,OL6 9PJ,T,N,F,TAMESIDE,GREATER MANCHESTER
175000,2025-01-29 00:00,OL4 5HS,S,N,F,OLDHAM,GREATER MANCHESTER
149500,2025-01-07 00:00,M34 2AQ,T,N,L,TAMESIDE,GREATER MANCHESTER
142000,2025-01-24 00:00,OL9 0JN,T,N,L,OLDHAM,GREATER MANCHESTER
365000,2025-01-23 00:00,M32 0TZ,S,N,L,TRAFFORD,GREATER MANCHESTER
153000,2025-01-31 00:00,BL6 4BB,T,N,F,BOLTON,GREATER MANCHESTER
171000,2025-02-17 00:00,BL5 2HR,S,N,L,BOLTON,GREATER MANCHESTER
255000,2025-02-07 00:00,WN3 6BW,D,N,L,WIGAN,GREATER MANCHESTER
360000,2025-02-07 00:00,WN3 6LN,D,N,L,WIGAN,GREATER MANCHESTER
193000,2025-02-12 00:00,BL3 4TF,T,N,L,BOLTON,GREATER MANCHESTER
475000,2025-02-14 00:00,WA15 6RP,S,N,F,TRAFFORD,GREATER MANCHESTER
290000,2025-01-13 00:00,M19 3NU,S,N,F,MANCHESTER,GREATER MANCHESTER
185000,2025-01-24 00:00,WN7 5HA,S,N,L,WIGAN,GREATER MANCHESTER
267000,2025-02-10 00:00,M12 5LW,T,N,F,MANCHESTER,GREATER MANCHESTER
345000,2025-02-07 00:00,M46 0NY,D,N,F,WIGAN,GREATER MANCHESTER
183000,2025-02-07 00:00,SK8 5NX,F,N,L,STOCKPORT,GREATER MANCHESTER
100000,2025-01-07 00:00,BL1 4AZ,F,N,L,BOLTON,GREATER MANCHESTER
200000,2025-01-24 00:00,SK16 5DX,T,N,F,TAMESIDE,GREATER MANCHESTER
225000,2025-01-17 00:00,M20 1FT,F,N,L,MANCHESTER,GREATER MANCHESTER
115000,2025-02-14 00:00,OL4 2QX,T,N,L,OLDHAM,GREATER MANCHESTER
187500,2025-01-23 00:00,WN6 7PJ,S,N,L,WIGAN,GREATER MANCHESTER
71500,2025-01-31 00:00,WN5 8BE,T,N,L,WIGAN,GREATER MANCHESTER
383000,2025-02-11 00:00,M22 4EQ,S,N,F,MANCHESTER,GREATER MANCHESTER
225000,2025-02-14 00:00,M21 8AP,F,N,L,MANCHESTER,GREATER MANCHESTER
537500,2025-02-12 00:00,OL3 7JH,D,N,F,OLDHAM,GREATER MANCHESTER
335000,2025-02-07 00:00,M15 4NU,F,N,L,MANCHESTER,GREATER MANCHESTER
185000,2025-02-04 00:00,WN6 7ER,S,N,L,WIGAN,GREATER MANCHESTER
220000,2025-02-14 00:00,M46 0LR,S,N,L,WIGAN,GREATER MANCHESTER
165000,2025-02-18 00:00,M38 0BN,T,N,L,SALFORD,GREATER MANCHESTER
414000,2025-01-23 00:00,SK7 1NL,S,N,L,STOCKPORT,GREATER MANCHESTER
270000,2025-02-03 00:00,M32 0DZ,T,N,L,TRAFFORD,GREATER MANCHESTER
